species,treatment,value
a,x1,-0.07989930062915893
a,x1,0.030036934179670502
a,x1,0.07342784505987703
a,x1,-0.05695920529411376
a,x1,0.021697102879492686
a,x1,-0.05466756000218273
a,x1,-0.05446460502607296
a,x1,-0.03537871464998106
a,x1,-0.05340666046916599
a,x1,-0.030275405321489327
a,x1,0.012363980964690671
a,x1,-0.03858835496700732
a,x1,-0.0008351283807042889
a,x1,-0.018132146187886646
a,x1,-0.0736425165457352
a,x1,-0.01809879022013278
a,x1,-0.02619037428637379
a,x1,-0.012755181422666007
a,x1,-0.03039284466133992
a,x1,0.016367574035737
a,x1,0.01630127251672818
a,x1,0.0167534564466723
a,x1,0.07347989886631835
a,x1,0.08794606796281917
a,x1,0.06024372999830122
a,x1,0.08718186463531018
a,x1,0.05170325629481781
a,x1,0.06287103654995392
a,x1,0.05759167209487574
a,x1,0.02574139019936484
a,x1,0.04298091625850411
a,x1,0.03432522528292152
a,x1,-0.2595545833349221
a,x1,-0.23341619567601968
a,x1,-0.22124097064314188
a,x1,-0.018576788050329182
a,x1,-0.060198979635944706
a,x1,-0.07148702998602038
a,x1,0.01618712051760245
a,x1,0.04523407851631576
a,x1,-0.058227444540825804
a,x1,-0.06487872416162481
a,x1,-0.06850567422116806
a,x1,0.028750716079724625
a,x1,0.014509400994220312
a,x1,0.009992129982506264
a,x1,-0.13971856706061506
a,x1,-0.019465216781887316
a,x1,-0.14926835413421222
a,x1,-0.022048966238161168
a,x1,0.014328719791572407
a,x1,-0.09587020595519288
a,x1,-0.10475451306358767
a,x1,-0.04816421727999587
a,x1,-0.1384084484072809
a,x1,-0.10766602164125792
a,x1,-0.05146736435780547
a,x1,-0.04656887275947373
a,x1,-0.042441867811285436
a,x1,-0.039265727929129315
a,x1,-0.06289953703904856
a,x1,-0.045353391109250844
a,x1,-0.08837358071645447
a,x1,-0.041018465309870446
a,x1,-0.04812507577203583
a,x1,-0.024969232375299005
a,x1,-0.04922872686496158
a,x1,-0.028147611817843643
a,x1,0.05113620988528143
a,x1,0.07692862501975052
a,x1,0.1421150238186614
a,x1,0.14113080066943487
a,x1,0.1387327744198937
a,x1,-0.09926121362748536
a,x1,0.026305355035882137
a,x1,0.023462060207801397
a,x1,-0.09588757945591546
a,x1,-0.050201960192811
a,x1,-0.05119482320395903
a,x1,0.07178920268689495
a,x1,-0.10458775568753668
a,x1,-0.09279284773604364
a,x1,-0.07955367331752182
a,x1,-0.09190677530526974
a,x1,-0.07096327455659492
a,x1,-0.039817443130554075
a,x1,-0.027787240188842745
a,x1,-0.03564663941046385
a,x1,0.015281200063804928
a,x1,-0.003020076711206084
a,x1,-0.03017692814910794
a,x1,-0.006577907524578417
a,x1,-0.045663302347255505
a,x1,-0.06476516682263253
a,x1,-0.04237240987832993
a,x1,-0.033426892436737084
a,x1,-0.050358748386907286
a,x1,-0.026617049712107623
a,x1,-0.05802704883795409
a,x1,-0.09164319308913778
a,x1,-0.03245936930185856
a,x1,-0.09663820669209254
a,x1,-0.0006295550479276501
a,x1,-0.10197647107657526
a,x1,-0.06321192680146678
a,x1,-0.11725540513446776
a,x1,-0.02110486488235738
a,x1,-0.026340115099633826
a,x1,-0.01759394033863302
a,x1,-0.022090201788889485
a,x1,-0.04136963765188966
a,x1,-0.16935320557199812
a,x1,-0.1318189903384937
a,x1,-0.14089835468800366
a,x1,-0.08909705275890967
a,x1,-0.09023784858187532
a,x1,-0.03231435872722315
a,x1,-0.0985901473480482
a,x1,0.07434756987866695
a,x1,0.03666220379249411
a,x1,0.030064035375187228
a,x1,-0.026385346509867978
a,x1,9.82547080354034e-5
a,x1,-0.06156772086248886
a,x1,-0.0750290174380678
a,x1,-0.10184852479544557
a,x1,-0.05397281592696788
a,x1,-0.06021667095984742
a,x1,0.13746026791975627
a,x1,-0.08675371772821669
a,x1,0.05162875341852187
a,x1,-0.09500714625781577
a,x1,-0.06873585597908624
a,x1,0.029856821844145384
a,x1,-0.05657386095685939
a,x1,-0.15242154296785362
a,x1,0.016438352366842886
a,x1,0.02353046945053899
a,x1,-0.053555300457410845
a,x1,-0.05459255684519921
a,x1,-0.14187632270218634
a,x1,0.1623976344269501
a,x1,-0.033428891936760574
a,x1,-0.13050918784048018
a,x1,-0.11805558474155353
a,x1,-0.07960213704253506
a,x1,-0.050531153046791004
a,x1,-0.03256910635109496
a,x1,-0.1214663457007993
a,x1,-0.007444790909295274
a,x1,-0.0925984203355749
a,x1,0.04430140689196776
a,x1,-0.06046734249493859
a,x1,-0.0361938902599985
a,x1,-0.06156547849503144
a,x1,-0.05593532381100888
a,x1,-0.0689389706589232
a,x1,-0.07250636504019542
a,x1,-0.043455184510482164
a,x1,0.00032906040087142974
a,x1,-0.01859236735480236
a,x1,-0.020802707073866215
a,x1,-0.020605439194924174
a,x1,0.1847807755617928
a,x1,0.1967859138874762
a,x1,0.185947627430424
a,x1,0.13692031849990385
a,x1,-0.04527054919808002
a,x1,-0.04840363662027712
a,x1,-0.09278058970050942
a,x1,-0.06463919271699191
a,x1,-0.06360625416801767
a,x1,-0.1006793678226596
a,x1,-0.09684090332724386
a,x1,-0.08631350575529712
a,x1,-0.044172115818113145
a,x1,-0.08403124173393349
a,x1,-0.1118737354104581
a,x1,-0.12154397276152648
a,x1,-0.12520099287569134
a,x1,-0.09735426869958458
a,x1,-0.03196510440437793
a,x1,-0.0012803388940325902
a,x1,-0.028197398113480893
a,x1,-0.04355420639761157
a,x1,-0.012084061065709306
a,x1,-0.09271518708450326
a,x1,0.05105241603957294
a,x1,0.03238459536367241
a,x1,0.15576521515388062
a,x1,0.0301546200734712
a,x1,-0.0036118091800465663
a,x1,-0.11365728266482612
a,x1,0.06382181610431172
a,x1,-0.09728329401004711
a,x1,-0.11747751123400704
a,x1,-0.09026776945919032
a,x1,-0.08348437686059224
a,x1,-0.06385431825626535
a,x1,-0.0039008963615868807
a,x1,0.028253569983679935
a,x1,-0.05900638667050021
a,x1,-0.027650276507141188
a,x1,0.0043986357418120525
a,x1,0.03740775672014393
a,x1,0.016952555693518112
a,x1,-0.0682804941233744
a,x1,-0.05335154010359431
a,x1,-0.0459519006289181
a,x1,-0.08360841261674859
a,x1,-0.049114620294873026
a,x1,-0.04991712349819302
a,x1,-0.08678653725539226
a,x1,-0.09272733750519517
a,x1,-0.06400970383047985
a,x1,-0.003098333635805975
a,x1,-0.031105994026718604
a,x1,-0.050498295825154936
a,x1,-0.07370967011970116
a,x1,-0.07954004789096009
a,x1,-0.07118164077822006
a,x1,0.020196321643074007
a,x1,0.04488998484959597
a,x1,0.021630069870121532
a,x1,-0.00152761051801144
a,x1,-0.016906391780665702
a,x1,-0.04189189383019744
a,x1,-0.11588403965478683
a,x1,-0.08515861583661408
a,x1,-0.02567154802334516
a,x1,-0.15073978197929142
a,x1,0.013879588549263681
a,x1,-0.11020952973325279
a,x1,-0.021030189356934785
a,x1,-0.07831109934889985
a,x1,-0.036711040760122715
a,x1,-0.09412961119815635
a,x1,-0.04632278817841314
a,x1,-0.13979479512978488
a,x1,-0.13729830067224336
a,x1,-0.017055233197034357
a,x1,-0.04143121156831525
a,x1,-0.05830082568664116
a,x1,-0.004228422419794137
a,x1,-0.06862422944009361
a,x1,-0.030350056834404414
a,x1,0.019472163889854326
a,x1,0.037368308443817076
a,x1,0.002412183383840567
a,x1,-0.1392138535449477
a,x1,-0.1734813470716272
a,x1,-0.17221105590421315
a,x1,-0.18648198198156413
a,x1,-0.0932212633532235
a,x1,0.02705721596549291
a,x1,-0.12166605519066516
a,x1,-0.07727592385030273
a,x1,-0.006339854806062388
a,x1,-0.05137016492895432
a,x1,-0.05552398477076632
a,x1,-0.11173267221654175
a,x1,-0.09618412953810065
a,x1,-0.05301745425557411
a,x1,-0.017356051669700695
a,x1,-0.04602472785516087
a,x1,-0.04065242265435313
a,x1,-0.007245627684134733
a,x1,-0.02076183133685725
a,x1,-0.02437132549286581
a,x1,-0.06308303825043486
a,x1,-0.04256065881890076
a,x1,-0.03807461909906833
a,x1,-0.016505453517709944
a,x1,-0.059636259556356326
a,x1,-0.032092287059207185
a,x1,-0.015302126093097609
a,x1,-0.020642438564153216
a,x1,0.018867779886869652
a,x1,-0.07776498834178015
a,x1,-0.09390265125698756
a,x1,-0.00940185045619799
a,x1,-0.001781055523066894
a,x1,-0.059182899331702545
a,x1,-0.030202463393688348
a,x1,-0.08551396290331366
a,x1,-0.007354411478281389
a,x1,-0.04523464950529035
a,x1,-0.07151185442307958
a,x1,-0.02753889171733438
a,x1,-0.11143320093726441
a,x1,-0.051029903398689125
a,x1,-0.0533349405034383
a,x1,0.03290761484657111
a,x1,-0.05050789202443039
a,x1,-0.025987718945128174
a,x1,0.09112363254620953
a,x1,0.0988659496564931
a,x1,0.08899456089920565
a,x1,-0.10802879752886616
a,x1,-0.11933318101718177
a,x1,-0.1187674601460663
a,x1,-0.11769439921988196
a,x1,-0.12604305253265768
a,x1,-0.12567648358800948
a,x1,-0.11500653601151231
a,x1,-0.11008121429715598
a,x1,-0.057261881371420506
a,x1,-0.0388204863328793
a,x1,0.010719412156200219
a,x1,0.04518081617054248
a,x1,0.02439805725929263
a,x1,0.019161975583202897
a,x1,0.08815711969704669
a,x1,0.05572471418809253
a,x1,-0.010964312130795677
a,x1,-0.019220620295794636
a,x1,0.033146425819612864
a,x1,-0.1744969354388686
a,x1,-0.006409896714044952
a,x1,0.1860496988851199
a,x1,0.29864000537363844
a,x1,0.2926785371520395
a,x1,0.3002712124486304
a,x1,0.24312440166271587
a,x1,0.22799985145960486
a,x1,0.0919222571819752
a,x1,-0.4315279763813757
a,x1,-0.40879941923494795
a,x1,-0.11572512165716073
a,x1,-0.010255154676859345
a,x1,-0.040765935696762484
a,x1,-0.08079087003182579
a,x1,0.07028573250057693
a,x1,0.08635938028805043
a,x1,-0.010673572013653437
a,x1,-0.054979848687199843
a,x1,-0.1594149291114039
a,x1,-0.15899023948720353
a,x1,-0.12488201157097333
a,x1,-0.1256329318419476
a,x1,-0.049041575216130624
a,x1,-0.12862110032690807
a,x1,-0.10448600709607238
a,x1,-0.10210134894044365
a,x1,-0.015179892788436138
a,x1,-0.055483831792776654
a,x1,-0.07095174015357764
a,x1,-0.08073489698868931
a,x1,-0.055899039626652255
a,x1,-0.16691458663440295
a,x1,-0.06094893577223458
a,x1,-0.09344641458291914
a,x1,-0.07275740713104112
a,x1,-0.0967174891471227
a,x1,-0.051123543866688916
a,x1,0.07919387271901927
a,x1,-0.01929655829805475
a,x1,0.03200002540611297
a,x1,0.029635506212139
a,x1,-0.005729816175242976
a,x1,-0.0297313579992603
a,x1,0.02873483313617583
a,x1,0.04172434134933492
a,x1,-0.05999408763490319
a,x1,0.060237598054236924
a,x1,-0.12966540678736327
a,x1,-0.0009434698312429094
a,x1,-0.01101421454265768
a,x1,-0.0370191311581783
a,x1,-0.08257322912427893
a,x1,-0.09190457958304603
a,x1,-0.16372950414600226
a,x1,-0.18300224403026966
a,x1,-0.23282835110175978
a,x1,-0.06995296346293155
a,x1,-0.16607885888920118
a,x1,0.13180280130932806
a,x1,0.07078522463461588
a,x1,0.11183356914184678
a,x1,0.06789792191157921
a,x1,-0.16569623096567446
a,x1,-0.195786193931513
a,x1,-0.03486238926357767
a,x1,-0.04433103184206397
a,x1,-0.047856452435010605
a,x1,-0.020660809493222288
a,x1,-0.0716408104506089
a,x1,-0.03376312883191725
a,x1,-0.08247439262758663
a,x1,0.034261636070184925
a,x1,-0.02368045981913917
a,x1,-0.034470592526549104
a,x1,-0.02991037518030595
a,x1,-0.0240594195101082
a,x1,0.043411866534528415
a,x1,0.013809442203060166
a,x1,-0.00802531355455316
a,x1,0.05890916653197818
a,x1,0.004956653897960773
a,x1,0.1819755184935693
a,x1,0.1598499668700116
a,x1,-0.0338892481956969
a,x1,-0.02280680214257412
a,x1,-0.045451556711272705
a,x1,0.02361987944794189
a,x1,0.08571350541426245
a,x1,0.03061082833646813
a,x1,-4.488402620237688e-5
a,x1,-0.1312832774951202
a,x1,-0.10636743601501508
a,x1,-0.036566680087289846
a,x1,-0.05096697178772759
a,x1,0.006022685055428157
a,x1,-0.01602450357914454
a,x1,-0.04076291366066513
a,x1,-0.023201788886148822
a,x1,0.005944795601127407
a,x1,0.012772065524889801
a,x1,0.019266561297721925
a,x1,0.17156246685623913
a,x1,0.15969090075827536
a,x1,0.15011721810126463
a,x1,0.15112052495526318
a,x1,0.18960635440368837
a,x1,0.18316050074790333
a,x1,0.16877663215331126
a,x1,0.16986744029387765
a,x1,0.12432548534406956
a,x1,0.11006455984253781
a,x1,0.11989011238761332
a,x1,0.041640010910877635
a,x1,0.07446154793560375
a,x1,0.12269752362008969
a,x1,7.908962725857376e-5
a,x1,0.06687252489374233
a,x1,-0.05012755216440841
a,x1,-0.09802857335257391
a,x1,-0.07167408340838949
a,x1,0.031244104163953217
a,x1,0.041485112082264186
a,x1,-0.1323843202780127
a,x1,-0.11151675467995327
a,x1,-0.016924070884421296
a,x1,-0.03635545042154935
a,x1,-0.035083759760825596
a,x1,-0.04883635988201992
a,x1,-0.048315924494577916
a,x1,-0.09328658908446208
a,x1,-0.015322044209585252
a,x1,-0.010102261801034204
a,x1,-0.08221214128718426
a,x1,-0.055438204873247666
a,x1,-0.09771867894338303
a,x1,0.006290002325835539
a,x1,0.03179429702350048
a,x1,0.03513255027264686
a,x1,0.003479960177710132
a,x1,-0.1332463876731396
a,x1,-0.03436310682129014
a,x1,-0.13101891709246324
a,x1,-0.07726829329631275
a,x1,-0.07470740325265791
a,x1,-0.055599567092278056
a,x1,-0.0817432680736417
a,x1,-0.08377470873037965
a,x1,-0.002007497729832498
a,x1,-0.09122336094641059
a,x1,-0.059407879320860814
a,x1,0.005176104217637094
a,x1,0.02192883111793874
a,x1,-0.03526670221409575
a,x1,0.004062931157377854
a,x1,-0.0919058619491662
a,x1,-0.14663384084660117
a,x1,-0.14653563981799161
a,x1,-0.14353888528689104
a,x1,-0.02504066485684931
a,x1,-0.07720874265718247
a,x1,-0.116767011428154
a,x1,-0.07731274386645225
a,x1,-0.08575932260375337
a,x1,-0.10004017894648885
a,x1,-0.1254045261940852
a,x1,-0.15285966463550268
a,x1,-0.13119701295732233
a,x1,0.017465668098987242
a,x1,-0.19963616335789935
a,x1,-0.07696932489680076
a,x1,-0.006331168292379983
a,x1,0.02815452504247107
a,x1,-0.010713302622740757
a,x1,-0.005792699163992785
a,x1,-0.02296463081873321
a,x1,0.06198167727400549
a,x1,0.07812284820598528
a,x1,0.04885726205319004
a,x1,-0.1366179210336162
a,x1,-0.012409990582506943
a,x1,0.01861964569999157
a,x1,0.020234210472148
a,x1,0.010024745219153882
a,x1,0.010024745219153882
a,x1,0.006264095641203737
a,x1,-0.044542308834536096
a,x1,-0.028437359795448917
a,x1,-0.02135476142564896
a,x1,-0.024539110546287043
a,x1,0.031104586397308967
a,x1,0.04525459814212361
a,x1,0.07547167952953172
a,x1,0.10181425266074498
a,x1,0.07991315457920438
a,x1,0.08953243538505339
a,x1,-0.08256008678621751
a,x1,-0.041107225711054025
a,x1,-0.014984166780857157
a,x1,-0.02783257153220601
a,x1,0.018842879893002568
a,x1,0.01924625696725878
a,x1,0.053153022234948
a,x1,0.05420340070650682
a,x1,0.02274415665887422
a,x1,0.014571273812900848
a,x1,0.04565095098951228
a,x1,0.03374167350921289
a,x1,0.010655363829220993
a,x1,-0.07130083225728696
a,x1,-0.08690485923759303
a,x1,-0.09726023435677077
a,x1,-0.07522628886985712
a,x1,-0.010190877762156809
a,x1,-0.08398253876532098
a,x1,-0.052665277059714806
a,x1,-0.06228939482828191
a,x1,-0.10106598730357602
a,x1,-0.012020419100067958
a,x1,-0.09472136923006796
a,x1,-0.08125541587084521
a,x1,-0.07011329939894231
a,x1,-0.1989455574555745
a,x1,-0.18056746194749324
a,x1,-0.19818354107930136
a,x1,-0.24300115766726485
a,x1,-0.2396380726870542
a,x1,-0.2396380726870542
a,x1,-0.2396380726870542
a,x1,-0.24199665283201086
a,x1,-0.24199665283201086
a,x1,-0.24430273244340472
a,x1,-0.16204441909051373
a,x1,-0.1375720384699912
a,x1,-0.14679583935015925
a,x1,-0.04574621678900598
a,x1,-0.11131678189301723
a,x1,-0.29607403931252324
a,x1,-0.24356860875490144
a,x1,-0.27047303052893923
a,x1,-0.3204748006361492
a,x1,-0.39705310922806514
a,x1,-0.49248294034821427
a,x1,-0.49248294034821427
a,x1,-0.48001893630096687
a,x1,-0.5204858278863274
a,x1,-0.5569379465969577
a,x1,0.014664814386349251
a,x1,0.008163267596562931
a,x1,-0.061031848377257815
a,x1,-0.0018975433710367172
a,x1,-0.02683827254512153
a,x1,-0.017667194272712843
a,x1,-0.08216732057777024
a,x1,-0.20202231217699027
a,x1,-0.09517015109906307
a,x1,-0.09784925853382555
a,x1,-0.09805373837107971
a,x1,-0.10630198002787246
a,x1,-0.08056081637709428
a,x1,-0.04810527262551736
a,x1,-0.04477566695077327
a,x1,-0.04793495482555844
a,x1,-0.057167529874906295
a,x1,-0.08128177228922882
a,x1,-0.11177545813910558
a,x1,-0.057301438285977044
a,x1,-0.12397440050064673
a,x1,-0.12447379112509058
a,x1,-0.10645659257125392
a,x1,-0.08301900960106463
a,x1,-0.10972573576604483
a,x1,0.05522311642367541
a,x1,-0.08517366525847479
a,x1,-0.10868079172838266
a,x1,-0.077026059506024
a,x1,-0.06401147507767604
a,x1,-0.00576873180427258
a,x1,-0.05785323964213675
a,x1,-0.10045293052540194
a,x1,-0.05117625088609583
a,x1,-0.059798082922412885
a,x1,-0.05944285917375285
a,x1,-0.06429050867719283
a,x1,-0.010701355917480296
a,x1,-0.03135123143451364
a,x1,-0.03320568657536634
a,x1,-0.0016702736964650192
a,x1,0.02670173144672828
a,x1,-0.01450083704032435
a,x1,-0.009879028836081688
a,x1,-0.1086858792942368
a,x1,-0.07087556473462449
a,x1,-0.11473825049796195
a,x1,-0.10402645665567078
a,x1,0.049218300881012735
a,x1,0.024656338967460643
a,x1,9.93617087422195e-5
a,x1,-0.030355558185059917
a,x1,-0.018922815005171827
a,x1,0.07138902112359424
a,x1,-0.0395539074234656
a,x1,0.1936231632732666
a,x1,0.2547769600571234
a,x1,0.15133472976368603
a,x1,0.06622122763849399
a,x1,0.03166419425202752
a,x1,-0.0032434287924818536
a,x1,0.004528391557757475
a,x1,0.01102814990501681
a,x1,0.06580705712466428
a,x1,0.12104816713594888
a,x1,0.10671540721685109
a,x1,0.05059257623494432
a,x1,0.09345861862423402
a,x1,0.10496713074492256
a,x1,0.003956707902326424
a,x1,-0.038535447533227206
a,x1,-0.01153630295141246
a,x1,-0.010071834317314577
a,x1,-0.01984058846769244
a,x1,-0.08520615039085247
a,x1,-0.1006766242433946
a,x1,0.009942803825261224
a,x1,-0.024585888950328295
a,x1,0.09290119395480219
a,x1,0.08378609369166634
a,x1,0.059242899456208135
a,x1,0.11146154299554727
a,x1,0.023249182041356103
a,x1,-0.048189699476141164
a,x1,0.01511693411984106
a,x1,0.008220575144050954
a,x1,0.02287109394973006
a,x1,-0.04594759299501196
a,x1,-0.037876069018107986
a,x1,-0.04351685779295399
a,x1,-0.008142016153387222
a,x1,0.019880206361048616
a,x1,-0.005170610020464554
a,x1,-0.01843516440944532
a,x1,-0.050138686968146835
a,x1,-0.058005110054268366
a,x1,-0.02376616648870723
a,x1,-0.023625763754558535
a,x1,0.020444891435938667
a,x1,0.00367184744473066
a,x1,-0.062483785790854764
a,x1,-0.015628401446635
a,x1,-0.04231298714831997
a,x1,-0.018230698082011693
a,x1,0.008820540428639488
a,x1,0.020421436654104525
a,x1,-0.027808539501892292
a,x1,-0.015296030821108475
a,x1,0.02868250445462269
a,x1,0.07874171603801543
a,x1,0.07057227534008412
a,x1,0.08081020986670391
a,x1,0.07613733031392576
a,x1,0.07613733031392576
a,x1,0.06291797892739542
a,x1,0.06420911663679378
a,x1,0.06569089120152947
a,x1,0.06569089120152947
a,x1,0.06569089120152947
a,x1,0.06569089120152947
a,x1,0.06664939756603812
a,x1,0.055915059249908965
a,x1,0.07361218448352642
a,x1,0.06954087370384615
a,x1,0.059202271937046566
a,x1,-0.0058857431423380855
a,x1,0.009764136909677455
a,x1,0.018930612438694597
a,x1,0.0958052191875174
a,x1,0.03758846384563529
a,x1,-0.06526165471280526
a,x1,-0.1032415643062878
a,x1,0.005552073490780812
a,x1,0.022436831788956318
a,x1,-0.018762019593716893
a,x1,-0.0466556015927126
a,x1,0.004045355125537446
a,x1,-0.03778615245642206
a,x1,-0.057679301627556266
a,x1,-0.09954538610673516
a,x1,-0.11107872287866254
a,x1,-0.09694296916953075
a,x1,-0.05379623125926075
a,x1,-0.05872374214233765
a,x1,-0.1442921119671085
a,x1,-0.08523297928999522
a,x1,-0.0520050588915484
a,x1,0.0019232717009656857
a,x1,-0.05786402755757492
a,x1,0.07664552075464737
a,x1,0.05026905908355964
a,x1,0.00577354814644507
a,x1,-0.041144218496977046
a,x1,0.00880210160047049
a,x1,0.012291079674602315
a,x1,0.021739623720016275
a,x1,-0.0374071801579145
a,x1,-0.12515531656799786
a,x1,-0.04695973355656671
a,x1,-0.08699284775093438
a,x1,-0.08219932266163252
a,x1,-0.08141174998448143
a,x1,-0.03522396591492816
a,x1,-0.0082340931997011
a,x1,0.03301607416204383
a,x1,0.024347491113287465
a,x1,-0.053482921978002716
a,x1,0.05495308765043059
a,x1,-0.013872319730898426
a,x1,0.051886858363158525
a,x1,0.03823271201866301
a,x1,-0.04236629292386324
a,x1,-0.020059718248651676
a,x1,0.022057262981217615
a,x1,-0.03290221098235178
a,x1,-0.2203111375269113
a,x1,-0.20492376381150249
a,x1,0.008458175294085105
a,x1,-0.012624202228195578
a,x1,-0.16247254858275054
a,x1,0.05810644122763789
a,x1,0.009902855750858006
a,x1,-0.004573802923281406
a,x1,-0.0595473982106656
a,x1,0.02625243635319761
a,x1,-0.0480054721510177
a,x1,-0.029112752001078872
a,x1,-0.09820892676227126
a,x1,-0.0978456239548904
a,x1,-0.11839506370570585
a,x1,0.013914051061690429
a,x1,-0.09682791581595192
a,x1,-0.001430172243380549
a,x1,0.003365098560558348
a,x1,0.015543123994780639
a,x1,-0.0573398543479314
a,x1,-0.01186770168225251
a,x1,0.007947162657213366
a,x1,-0.03859027515144865
a,x1,0.05021201748174847
a,x1,0.062773655759341
a,x1,0.19321570606526345
a,x1,0.17842724107710412
a,x1,0.18509243477824577
a,x1,0.18967227278919271
a,x1,0.10040611035155297
a,x1,0.051211176570364475
a,x1,0.03607707834792685
a,x1,0.04292031983511303
a,x1,0.09339698989789202
a,x1,0.0906400656738666
a,x1,0.05513296880707068
a,x1,0.11798661848219578
a,x1,0.06793086502864197
a,x1,0.014494485916418214
a,x1,0.008860070387145917
a,x1,0.04344642487999828
a,x1,-0.005610230609178312
a,x1,0.030082644543958804
a,x1,0.010963990806929001
a,x1,0.03513680674420187
a,x1,-0.019915340701981137
a,x1,-0.03569054647471348
a,x1,-0.09119386223840359
